Gene_ID	Gene_Symbol	Species	Gene Name
79868	ALG13	Homo sapiens	"ALG13, UDP-N-acetylglucosaminyltransferase subunit(ALG13)"
6218	RPS17	Homo sapiens	ribosomal protein S17(RPS17)
7549	ZNF2	Homo sapiens	zinc finger protein 2(ZNF2)
8877	SPHK1	Homo sapiens	sphingosine kinase 1(SPHK1)
6217	RPS16	Homo sapiens	ribosomal protein S16(RPS16)
8878	SQSTM1	Homo sapiens	sequestosome 1(SQSTM1)
6230	RPS25	Homo sapiens	ribosomal protein S25(RPS25)
8893	EIF2B5	Homo sapiens	eukaryotic translation initiation factor 2B subunit epsilon(EIF2B5)
8894	EIF2S2	Homo sapiens	eukaryotic translation initiation factor 2 subunit beta(EIF2S2)
6232	RPS27	Homo sapiens	ribosomal protein S27(RPS27)
8891	EIF2B3	Homo sapiens	eukaryotic translation initiation factor 2B subunit gamma(EIF2B3)
6231	RPS26	Homo sapiens	ribosomal protein S26(RPS26)
8892	EIF2B2	Homo sapiens	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
6234	RPS28	Homo sapiens	ribosomal protein S28(RPS28)
7565	ZNF17	Homo sapiens	zinc finger protein 17(ZNF17)
8897	MTMR3	Homo sapiens	myotubularin related protein 3(MTMR3)
6233	RPS27A	Homo sapiens	ribosomal protein S27a(RPS27A)
7564	ZNF16	Homo sapiens	zinc finger protein 16(ZNF16)
8898	MTMR2	Homo sapiens	myotubularin related protein 2(MTMR2)
6236	RRAD	Homo sapiens	"RRAD, Ras related glycolysis inhibitor and calcium channel regulator(RRAD)"
7567	ZNF19	Homo sapiens	zinc finger protein 19(ZNF19)
8895	CPNE3	Homo sapiens	copine 3(CPNE3)
6235	RPS29	Homo sapiens	ribosomal protein S29(RPS29)
7566	ZNF18	Homo sapiens	zinc finger protein 18(ZNF18)
8896	BUD31	Homo sapiens	BUD31 homolog(BUD31)
590	BCHE	Homo sapiens	butyrylcholinesterase(BCHE)
8890	EIF2B4	Homo sapiens	eukaryotic translation initiation factor 2B subunit delta(EIF2B4)
593	BCKDHA	Homo sapiens	"branched chain keto acid dehydrogenase E1, alpha polypeptide(BCKDHA)"
594	BCKDHB	Homo sapiens	branched chain keto acid dehydrogenase E1 subunit beta(BCKDHB)
595	CCND1	Homo sapiens	cyclin D1(CCND1)
280658	SSX7	Homo sapiens	SSX family member 7(SSX7)
596	BCL2	Homo sapiens	"BCL2, apoptosis regulator(BCL2)"
597	BCL2A1	Homo sapiens	BCL2 related protein A1(BCL2A1)
598	BCL2L1	Homo sapiens	BCL2 like 1(BCL2L1)
599	BCL2L2	Homo sapiens	BCL2 like 2(BCL2L2)
6227	RPS21	Homo sapiens	ribosomal protein S21(RPS21)
6229	RPS24	Homo sapiens	ribosomal protein S24(RPS24)
8888	MCM3AP	Homo sapiens	minichromosome maintenance complex component 3 associated protein(MCM3AP)
6228	rps23	Homo sapiens	ribosomal protein S23(RPS23)
7559	ZNF12	Homo sapiens	zinc finger protein 12(ZNF12)
6241	RRM2	Homo sapiens	ribonucleotide reductase regulatory subunit M2(RRM2)
7572	ZNF24	Homo sapiens	zinc finger protein 24(ZNF24)
6240	RRM1	Homo sapiens	ribonucleotide reductase catalytic subunit M1(RRM1)
7571	ZNF23	Homo sapiens	zinc finger protein 23(ZNF23)
7574	ZNF26	Homo sapiens	zinc finger protein 26(ZNF26)
6242	RTKN	Homo sapiens	rhotekin(RTKN)
6247	RS1	Homo sapiens	retinoschisin 1(RS1)
7570	ZNF22	Homo sapiens	zinc finger protein 22(ZNF22)
339804	C2orf74	Homo sapiens	chromosome 2 open reading frame 74(C2orf74)
6238	RRBP1	Homo sapiens	ribosome binding protein 1(RRBP1)
7569	ZNF182	Homo sapiens	zinc finger protein 182(ZNF182)
6237	RRAS	Homo sapiens	related RAS viral (r-ras) oncogene homolog(RRAS)
7568	ZNF20	Homo sapiens	zinc finger protein 20(ZNF20)
8899	PRPF4B	Homo sapiens	pre-mRNA processing factor 4B(PRPF4B)
6239	RREB1	Homo sapiens	ras responsive element binding protein 1(RREB1)
6252	RTN1	Homo sapiens	reticulon 1(RTN1)
6251	RSU1	Homo sapiens	Ras suppressor protein 1(RSU1)
7582	ZNF33B	Homo sapiens	zinc finger protein 33B(ZNF33B)
6253	RTN2	Homo sapiens	reticulon 2(RTN2)
7584	ZNF35	Homo sapiens	zinc finger protein 35(ZNF35)
6256	RXRA	Homo sapiens	retinoid X receptor alpha(RXRA)
7586	ZKSCAN1	Homo sapiens	zinc finger with KRAB and SCAN domains 1(ZKSCAN1)
6258	RXRG	Homo sapiens	retinoid X receptor gamma(RXRG)
7589	ZSCAN21	Homo sapiens	zinc finger and SCAN domain containing 21(ZSCAN21)
6257	RXRB	Homo sapiens	retinoid X receptor beta(RXRB)
7581	ZNF33A	Homo sapiens	zinc finger protein 33A(ZNF33A)
7580	ZNF32	Homo sapiens	zinc finger protein 32(ZNF32)
253017	TECRL	Homo sapiens	"trans-2,3-enoyl-CoA reductase-like(TECRL)"
6249	CLIP1	Homo sapiens	CAP-Gly domain containing linker protein 1(CLIP1)
6248	RSC1A1	Homo sapiens	regulator of solute carriers 1(RSC1A1)
7579	ZSCAN20	Homo sapiens	zinc finger and SCAN domain containing 20(ZSCAN20)
6263	RYR3	Homo sapiens	ryanodine receptor 3(RYR3)
6262	RYR2	Homo sapiens	ryanodine receptor 2(RYR2)
7593	MZF1	Homo sapiens	myeloid zinc finger 1(MZF1)
7596	ZNF45	Homo sapiens	zinc finger protein 45(ZNF45)
7597	ZBTB25	Homo sapiens	zinc finger and BTB domain containing 25(ZBTB25)
6261	RYR1	Homo sapiens	ryanodine receptor 1(RYR1)
7592	ZNF41	Homo sapiens	zinc finger protein 41(ZNF41)
254359	ZDHHC24	Homo sapiens	zinc finger DHHC-type containing 24(ZDHHC24)
6259	RYK	Homo sapiens	receptor-like tyrosine kinase(RYK)
6274	S100A3	Homo sapiens	S100 calcium binding protein A3(S100A3)
6273	S100A2	Homo sapiens	S100 calcium binding protein A2(S100A2)
6276	S100A5	Homo sapiens	S100 calcium binding protein A5(S100A5)
6275	S100A4	Homo sapiens	S100 calcium binding protein A4(S100A4)
6278	S100A7	Homo sapiens	S100 calcium binding protein A7(S100A7)
6277	S100A6	Homo sapiens	S100 calcium binding protein A6(S100A6)
6279	S100A8	Homo sapiens	S100 calcium binding protein A8(S100A8)
6272	SORT1	Homo sapiens	sortilin 1(SORT1)
6271	S100A1	Homo sapiens	S100 calcium binding protein A1(S100A1)
55803	ADAP2	Homo sapiens	ArfGAP with dual PH domains 2(ADAP2)
55802	DCP1A	Homo sapiens	decapping mRNA 1A(DCP1A)
55801	IL26	Homo sapiens	interleukin 26(IL26)
55800	SCN3B	Homo sapiens	sodium voltage-gated channel beta subunit 3(SCN3B)
55806	HR	Homo sapiens	hair growth associated(HR)
55805	LRP2BP	Homo sapiens	LRP2 binding protein(LRP2BP)
6285	S100B	Homo sapiens	S100 calcium binding protein B(S100B)
6284	S100A13	Homo sapiens	S100 calcium binding protein A13(S100A13)
55809	TRERF1	Homo sapiens	transcriptional regulating factor 1(TRERF1)
6286	S100P	Homo sapiens	S100 calcium binding protein P(S100P)
55808	ST6GALNAC1	Homo sapiens	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1(ST6GALNAC1)"
6289	SAA2	Homo sapiens	serum amyloid A2(SAA2)
6288	SAA1	Homo sapiens	serum amyloid A1(SAA1)
6281	S100A10	Homo sapiens	S100 calcium binding protein A10(S100A10)
6280	S100A9	Homo sapiens	S100 calcium binding protein A9(S100A9)
6283	S100A12	Homo sapiens	S100 calcium binding protein A12(S100A12)
6282	S100A11	Homo sapiens	S100 calcium binding protein A11(S100A11)
123920	CMTM3	Homo sapiens	CKLF like MARVEL transmembrane domain containing 3(CMTM3)
55810	FOXJ2	Homo sapiens	forkhead box J2(FOXJ2)
55814	BDP1	Homo sapiens	"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB(BDP1)"
55813	UTP6	Homo sapiens	"UTP6, small subunit processome component(UTP6)"
55812	SPATA7	Homo sapiens	spermatogenesis associated 7(SPATA7)
55811	ADCY10	Homo sapiens	"adenylate cyclase 10, soluble(ADCY10)"
55818	KDM3A	Homo sapiens	lysine demethylase 3A(KDM3A)
55816	DOK5	Homo sapiens	docking protein 5(DOK5)
55815	TSNAXIP1	Homo sapiens	translin associated factor X interacting protein 1(TSNAXIP1)
6296	acsm3	Homo sapiens	acyl-CoA synthetase medium-chain family member 3(ACSM3)
6295	SAG	Homo sapiens	S-antigen visual arrestin(SAG)
6297	sall2	Homo sapiens	spalt like transcription factor 2(SALL2)
55819	RNF130	Homo sapiens	ring finger protein 130(RNF130)
6299	SALL1	Homo sapiens	spalt like transcription factor 1(SALL1)
254394	MCM9	Homo sapiens	minichromosome maintenance 9 homologous recombination repair factor(MCM9)
6291	SAA4	Homo sapiens	"serum amyloid A4, constitutive(SAA4)"
6294	SAFB	Homo sapiens	scaffold attachment factor B(SAFB)
6293	VPS52	Homo sapiens	"VPS52, GARP complex subunit(VPS52)"
55825	PECR	Homo sapiens	peroxisomal trans-2-enoyl-CoA reductase(PECR)
55824	PAG1	Homo sapiens	phosphoprotein membrane anchor with glycosphingolipid microdomains 1(PAG1)
55823	VPS11	Homo sapiens	"VPS11, CORVET/HOPS core subunit(VPS11)"
55829	SELENOS	Homo sapiens	selenoprotein S(SELENOS)
55827	DCAF6	Homo sapiens	DDB1 and CUL4 associated factor 6(DCAF6)
280664	WFDC10B	Homo sapiens	WAP four-disulfide core domain 10B(WFDC10B)
55832	CAND1	Homo sapiens	cullin associated and neddylation dissociated 1(CAND1)
55831	EMC3	Homo sapiens	ER membrane protein complex subunit 3(EMC3)
54505	DHX29	Homo sapiens	DExH-box helicase 29(DHX29)
54504	CPVL	Homo sapiens	"carboxypeptidase, vitellogenic like(CPVL)"
55835	CENPJ	Homo sapiens	centromere protein J(CENPJ)
54502	RBM47	Homo sapiens	RNA binding motif protein 47(RBM47)
55833	UBAP2	Homo sapiens	ubiquitin associated protein 2(UBAP2)
54509	RHOF	Homo sapiens	"ras homolog family member F, filopodia associated(RHOF)"
55839	CENPN	Homo sapiens	centromere protein N(CENPN)
123904	NRN1L	Homo sapiens	neuritin 1 like(NRN1L)
54507	ADAMTSL4	Homo sapiens	ADAMTS like 4(ADAMTSL4)
55837	EAPP	Homo sapiens	E2F associated phosphoprotein(EAPP)
90167	FRMD7	Homo sapiens	FERM domain containing 7(FRMD7)
134637	ADAT2	Homo sapiens	"adenosine deaminase, tRNA specific 2(ADAT2)"
133308	SLC9B2	Homo sapiens	solute carrier family 9 member B2(SLC9B2)
147945	NLRP4	Homo sapiens	NLR family pyrin domain containing 4(NLRP4)
388701	C1orf189	Homo sapiens	chromosome 1 open reading frame 189(C1orf189)
123970	C16orf78	Homo sapiens	chromosome 16 open reading frame 78(C16orf78)
147949	ZNF583	Homo sapiens	zinc finger protein 583(ZNF583)
28227	PPP2R3B	Homo sapiens	protein phosphatase 2 regulatory subunit B''beta(PPP2R3B)
90187	EMILIN3	Homo sapiens	elastin microfibril interfacer 3(EMILIN3)
147965	FAM98C	Homo sapiens	family with sequence similarity 98 member C(FAM98C)
122622	ADSSL1	Homo sapiens	adenylosuccinate synthase like 1(ADSSL1)
132001	TAMM41	Homo sapiens	TAM41 mitochondrial translocator assembly and maintenance homolog(TAMM41)
135927	C7orf34	Homo sapiens	chromosome 7 open reading frame 34(C7orf34)
121355	GTSF1	Homo sapiens	gametocyte specific factor 1(GTSF1)
147906	DACT3	Homo sapiens	dishevelled binding antagonist of beta catenin 3(DACT3)
135932	TMEM139	Homo sapiens	transmembrane protein 139(TMEM139)
90199	WFDC8	Homo sapiens	WAP four-disulfide core domain 8(WFDC8)
100505591	LRRC3C	Homo sapiens	leucine rich repeat containing 3C(LRRC3C)
90196	SYS1	Homo sapiens	"SYS1, golgi trafficking protein(SYS1)"
147912	SIX5	Homo sapiens	SIX homeobox 5(SIX5)
119032	BORCS7	Homo sapiens	BLOC-1 related complex subunit 7(BORCS7)
121340	SP7	Homo sapiens	Sp7 transcription factor(SP7)
135946	OR6B1	Homo sapiens	olfactory receptor family 6 subfamily B member 1(OR6B1)
147923	ZNF420	Homo sapiens	zinc finger protein 420(ZNF420)
147920	IGFL2	Homo sapiens	IGF like family member 2(IGFL2)
147929	ZNF565	Homo sapiens	zinc finger protein 565(ZNF565)
375449	MAST4	Homo sapiens	microtubule associated serine/threonine kinase family member 4(MAST4)
122651	RNASE11	Homo sapiens	ribonuclease A family member 11 (inactive)(RNASE11)
388753	coa6	Homo sapiens	cytochrome c oxidase assembly factor 6(COA6)
119016	AGAP4	Homo sapiens	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 4(AGAP4)"
90321	ZNF766	Homo sapiens	zinc finger protein 766(ZNF766)
91653	BOC	Homo sapiens	"BOC cell adhesion associated, oncogene regulated(BOC)"
90324	CCDC97	Homo sapiens	coiled-coil domain containing 97(CCDC97)
124790	HEXIM2	Homo sapiens	hexamethylene bisacetamide inducible 2(HEXIM2)
27087	B3GAT1	Homo sapiens	"beta-1,3-glucuronyltransferase 1(B3GAT1)"
27085	MTBP	Homo sapiens	MDM2 binding protein(MTBP)
27086	FOXP1	Homo sapiens	forkhead box P1(FOXP1)
148753	FAM163A	Homo sapiens	family with sequence similarity 163 member A(FAM163A)
27089	Uqcrq	Homo sapiens	ubiquinol-cytochrome c reductase complex III subunit VII(UQCRQ)
340485	ACER2	Homo sapiens	alkaline ceramidase 2(ACER2)
90316	TGIF2LX	Homo sapiens	"TGFB induced factor homeobox 2 like, X-linked(TGIF2LX)"
92979	9-Mar	Homo sapiens	membrane associated ring-CH-type finger 9(MARCH9)
134121	C5orf49	Homo sapiens	chromosome 5 open reading frame 49(C5orf49)
90317	ZNF616	Homo sapiens	zinc finger protein 616(ZNF616)
91647	ATPAF2	Homo sapiens	ATP synthase mitochondrial F1 complex assembly factor 2(ATPAF2)
642968	FAM163B	Homo sapiens	family with sequence similarity 163 member B(FAM163B)
135458	HUS1B	Homo sapiens	HUS1 checkpoint clamp component B(HUS1B)
161725	OTUD7A	Homo sapiens	OTU deubiquitinase 7A(OTUD7A)
340481	ZDHHC21	Homo sapiens	zinc finger DHHC-type containing 21(ZDHHC21)
90313	tp53i13	Homo sapiens	tumor protein p53 inducible protein 13(TP53I13)
124783	SPATA32	Homo sapiens	spermatogenesis associated 32(SPATA32)
641649	Tmem91	Homo sapiens	transmembrane protein 91(TMEM91)
27097	TAF5L	Homo sapiens	TATA-box binding protein associated factor 5 like(TAF5L)
27090	ST6GALNAC4	Homo sapiens	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4(ST6GALNAC4)"
27095	TRAPPC3	Homo sapiens	trafficking protein particle complex 3(TRAPPC3)
400629	TEX19	Homo sapiens	testis expressed 19(TEX19)
27092	CACNG4	Homo sapiens	calcium voltage-gated channel auxiliary subunit gamma 4(CACNG4)
160428	ALDH1L2	Homo sapiens	aldehyde dehydrogenase 1 family member L2(ALDH1L2)
161753	ODF3L1	Homo sapiens	outer dense fiber of sperm tails 3 like 1(ODF3L1)
339487	ZBTB8OS	Homo sapiens	zinc finger and BTB domain containing 8 opposite strand(ZBTB8OS)
27065	NSG1	Homo sapiens	neuron specific gene family member 1(NSG1)
387119	CEP85L	Homo sapiens	centrosomal protein 85 like(CEP85L)
27063	ANKRD1	Homo sapiens	ankyrin repeat domain 1(ANKRD1)
27069	GHITM	Homo sapiens	growth hormone inducible transmembrane protein(GHITM)
27067	STAU2	Homo sapiens	staufen double-stranded RNA binding protein 2(STAU2)
27068	PPA2	Homo sapiens	pyrophosphatase (inorganic) 2(PPA2)
90338	ZNF160	Homo sapiens	zinc finger protein 160(ZNF160)
221908	PPP1R35	Homo sapiens	protein phosphatase 1 regulatory subunit 35(PPP1R35)
92999	ZBTB47	Homo sapiens	zinc finger and BTB domain containing 47(ZBTB47)
91662	NLRP12	Homo sapiens	NLR family pyrin domain containing 12(NLRP12)
64065	PERP	Homo sapiens	"PERP, TP53 apoptosis effector(PERP)"
91663	MYADM	Homo sapiens	myeloid associated differentiation marker(MYADM)
64064	OXCT2	Homo sapiens	3-oxoacid CoA-transferase 2(OXCT2)
90332	EXOC3L2	Homo sapiens	exocyst complex component 3 like 2(EXOC3L2)
64067	NPAS3	Homo sapiens	neuronal PAS domain protein 3(NPAS3)
91661	Znf765	Homo sapiens	zinc finger protein 765(ZNF765)
134145	FAM173B	Homo sapiens	family with sequence similarity 173 member B(FAM173B)
161742	SPRED1	Homo sapiens	sprouty related EVH1 domain containing 1(SPRED1)
90333	ZNF468	Homo sapiens	zinc finger protein 468(ZNF468)
134147	CMBL	Homo sapiens	carboxymethylenebutenolidase homolog(CMBL)
147463	ANKRD29	Homo sapiens	ankyrin repeat domain 29(ANKRD29)
339479	BRINP3	Homo sapiens	BMP/retinoic acid inducible neural specific 3(BRINP3)
27076	LYPD3	Homo sapiens	LY6/PLAUR domain containing 3(LYPD3)
27077	B9D1	Homo sapiens	B9 domain containing 1(B9D1)
27074	lamp3	Homo sapiens	lysosomal associated membrane protein 3(LAMP3)
27075	TSPAN13	Homo sapiens	tetraspanin 13(TSPAN13)
387103	CENPW	Homo sapiens	centromere protein W(CENPW)
389766	C9orf153	Homo sapiens	chromosome 9 open reading frame 153(C9orf153)
387104	SOGA3	Homo sapiens	SOGA family member 3(SOGA3)
124751	KRBA2	Homo sapiens	KRAB-A domain containing 2(KRBA2)
148789	B3GALNT2	Homo sapiens	"beta-1,3-N-acetylgalactosaminyltransferase 2(B3GALNT2)"
27079	RPUSD2	Homo sapiens	RNA pseudouridylate synthase domain containing 2(RPUSD2)
653641	GOLGA6C	Homo sapiens	golgin A6 family member C(GOLGA6C)
90326	THAP3	Homo sapiens	THAP domain containing 3(THAP3)
27072	VPS41	Homo sapiens	"VPS41, HOPS complex subunit(VPS41)"
160419	C12orf50	Homo sapiens	chromosome 12 open reading frame 50(C12orf50)
64061	TSPYL2	Homo sapiens	TSPY like 2(TSPYL2)
160418	TMTC3	Homo sapiens	transmembrane and tetratricopeptide repeat containing 3(TMTC3)
27071	DAPP1	Homo sapiens	dual adaptor of phosphotyrosine and 3-phosphoinositides 1(DAPP1)
64062	RBM26	Homo sapiens	RNA binding motif protein 26(RBM26)
90362	FAM110B	Homo sapiens	family with sequence similarity 110 member B(FAM110B)
91694	LONRF1	Homo sapiens	LON peptidase N-terminal domain and ring finger 1(LONRF1)
64077	LHPP	Homo sapiens	phospholysine phosphohistidine inorganic pyrophosphate phosphatase(LHPP)
221927	BRAT1	Homo sapiens	BRCA1 associated ATM activator 1(BRAT1)
390792	KRT39	Homo sapiens	keratin 39(KRT39)
27043	pelp1	Homo sapiens	"proline, glutamate and leucine rich protein 1(PELP1)"
27044	SND1	Homo sapiens	staphylococcal nuclease and tudor domain containing 1(SND1)
27042	DIEXF	Homo sapiens	digestive organ expansion factor homolog (zebrafish)(DIEXF)
389799	CFAP77	Homo sapiens	cilia and flagella associated protein 77(CFAP77)
64072	CDH23	Homo sapiens	cadherin related 23(CDH23)
27040	LAT	Homo sapiens	linker for activation of T-cells(LAT)
64073	C19orf33	Homo sapiens	chromosome 19 open reading frame 33(C19orf33)
64087	MCCC2	Homo sapiens	methylcrotonoyl-CoA carboxylase 2(MCCC2)
221914	GPC2	Homo sapiens	glypican 2(GPC2)
90353	CTU1	Homo sapiens	cytosolic thiouridylase subunit 1(CTU1)
91683	SYT12	Homo sapiens	synaptotagmin 12(SYT12)
90355	c5orf30	Homo sapiens	chromosome 5 open reading frame 30(C5orf30)
91689	SMDT1	Homo sapiens	single-pass membrane protein with aspartate rich tail 1(SMDT1)
245908	DEFB105A	Homo sapiens	defensin beta 105A(DEFB105A)
339451	KLHL17	Homo sapiens	kelch like family member 17(KLHL17)
91687	CENPL	Homo sapiens	centromere protein L(CENPL)
400673	VMAC	Homo sapiens	vimentin-type intermediate filament associated coiled-coil protein(VMAC)
339456	TMEM52	Homo sapiens	transmembrane protein 52(TMEM52)
653657	MBD3L3	Homo sapiens	methyl-CpG binding domain protein 3 like 3(MBD3L3)
387129	NPSR1	Homo sapiens	neuropeptide S receptor 1(NPSR1)
602	BCL3	Homo sapiens	B-cell CLL/lymphoma 3(BCL3)
604	BCL6	Homo sapiens	B-cell CLL/lymphoma 6(BCL6)
64081	pbld	Homo sapiens	phenazine biosynthesis like protein domain containing(PBLD)
605	BCL7A	Homo sapiens	BCL tumor suppressor 7A(BCL7A)
64080	RBKS	Homo sapiens	ribokinase(RBKS)
64083	GOLPH3	Homo sapiens	golgi phosphoprotein 3(GOLPH3)
607	BCL9	Homo sapiens	B-cell CLL/lymphoma 9(BCL9)
608	TNFRSF17	Homo sapiens	TNF receptor superfamily member 17(TNFRSF17)
64098	PARVG	Homo sapiens	parvin gamma(PARVG)
64097	EPB41L4A	Homo sapiens	erythrocyte membrane protein band 4.1 like 4A(EPB41L4A)
219621	c10orf107	Homo sapiens	chromosome 10 open reading frame 107(C10orf107)
401994	OR14I1	Homo sapiens	olfactory receptor family 14 subfamily I member 1(OR14I1)
148741	ANKRD35	Homo sapiens	ankyrin repeat domain 35(ANKRD35)
90381	TICRR	Homo sapiens	TOPBP1 interacting checkpoint and replication regulator(TICRR)
339448	C1orf174	Homo sapiens	chromosome 1 open reading frame 174(C1orf174)
27022	FOXD3	Homo sapiens	forkhead box D3(FOXD3)
8907	AP1M1	Homo sapiens	adaptor related protein complex 1 mu 1 subunit(AP1M1)
8908	GYG2	Homo sapiens	glycogenin 2(GYG2)
148738	HFE2	Homo sapiens	hemochromatosis type 2 (juvenile)(HFE2)
27020	NPTN	Homo sapiens	neuroplastin(NPTN)
610	HCN2	Homo sapiens	hyperpolarization activated cyclic nucleotide gated potassium channel 2(HCN2)
611	OPN1SW	Homo sapiens	"opsin 1 (cone pigments), short-wave-sensitive(OPN1SW)"
27023	FOXB1	Homo sapiens	forkhead box B1(FOXB1)
613	BCR	Homo sapiens	"BCR, RhoGEF and GTPase activating protein(BCR)"
64090	GAL3ST2	Homo sapiens	galactose-3-O-sulfotransferase 2(GAL3ST2)
64092	SAMSN1	Homo sapiens	"SAM domain, SH3 domain and nuclear localization signals 1(SAMSN1)"
8900	CCNA1	Homo sapiens	cyclin A1(CCNA1)
64091	POPDC2	Homo sapiens	popeye domain containing 2(POPDC2)
617	Bcs1l	Homo sapiens	"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone(BCS1L)"
8905	AP1S2	Homo sapiens	adaptor related protein complex 1 sigma 2 subunit(AP1S2)
64094	SMOC2	Homo sapiens	SPARC related modular calcium binding 2(SMOC2)
8906	ap1g2	Homo sapiens	adaptor related protein complex 1 gamma 2 subunit(AP1G2)
64093	SMOC1	Homo sapiens	SPARC related modular calcium binding 1(SMOC1)
64096	GFRA4	Homo sapiens	GDNF family receptor alpha 4(GFRA4)
8904	CPNE1	Homo sapiens	copine 1(CPNE1)
221935	SDK1	Homo sapiens	sidekick cell adhesion molecule 1(SDK1)
90378	SAMD1	Homo sapiens	sterile alpha motif domain containing 1(SAMD1)
221937	FOXK1	Homo sapiens	forkhead box K1(FOXK1)
376497	SLC27A1	Homo sapiens	solute carrier family 27 member 1(SLC27A1)
90379	DCAF15	Homo sapiens	DDB1 and CUL4 associated factor 15(DCAF15)
221938	MMD2	Homo sapiens	monocyte to macrophage differentiation associated 2(MMD2)
27032	ATP2C1	Homo sapiens	ATPase secretory pathway Ca2+ transporting 1(ATP2C1)
27033	ZBTB32	Homo sapiens	zinc finger and BTB domain containing 32(ZBTB32)
27030	MLH3	Homo sapiens	mutL homolog 3(MLH3)
27031	NPHP3	Homo sapiens	nephrocystin 3(NPHP3)
27036	SIGLEC7	Homo sapiens	sialic acid binding Ig like lectin 7(SIGLEC7)
